tweet,date,retweets_count,link
 ghkrkaksma 모든 이슈에 똑같이 진보적인 사람은 없습니다 이재명이 경제적인 이슈에 심상정보다 좌 성향일지는 모르겠습니다만 여성의제에 있어서 더 좌 성향으로 보이진 않습니다 다른 의제에 좌 성향이어도 여성의제에 뒤처져있거나 여성 혐오를 지지할 정도면 뽑을 수 없는 사람이 되는 거죠,2021-11-21,0,https://twitter.com/zjnGT/status/1462212967383003136
후쿠시마 방사능 누출이 없었다고 믿고 있는 윤 후보의 핵 발전 공약에 많은 국민들께서 불안을 넘어 공포를 느끼실 것 같습니다 이재명 후보 또한 원전은 이미 경제 구조라며 뚜렷한 탈원전에 대한 답을 흐렸습니다 거대 양당 후보가 모두 핵산업계의 포로가 되어버렸습니다 ,2021-11-18,19,https://twitter.com/sangjungsim/status/1461222239127306240
대한민국 수호 박지만 앞세운 태극기 정치철학 부활로 정권교체가 된다면 초기 국무총리 이낙연 경제 기획부 장관 김동연 법무부장관 윤석열 보건복지부 장관 안철수 중소기업 노동부 장 관심 상정 등 국민 감동을 주는 분을 21대 대통령으로 했으면 좋겠다 박근혜 대통령의 행복시대 중국과 이북과도 동북아 평화 행복시대 함께했으면 좋겠다,2021-11-18,0,https://twitter.com/x75ZYAvyoRPAOSm/status/1461082881812414465
 Nonbinory123 4 심상정이야 논란 있는 발언 해도 대통령 되면 진보 정책할 거라고 생각은 드는데 김동연이나 안철수는 사회적으로는 조금 나은지 모르겠으나 경제적으로는 국 힘이라오 별로 다를 것 없어 보이는데 제가 모르는 행보가 있는 건지 모르겠습니다 말씀하신 성향은 그냥 포지션 아닐까요 ,2021-11-16,0,https://twitter.com/Blue_Raon0411/status/1460586048015110150
이 죄 명 완전 K 차베스고 한국 경제 쳐 말아먹을 게 자명한데 윤석열은 완전 극우 쓰레기고 솔직히 둘보단 심상정이 자유주의자에 가깝지 진심 ,2021-11-16,0,https://twitter.com/Nonbinory123/status/1460413670652096519
윤석열 45 6 이재명 32 4 심상정 3위 출처 한국경제TV 네이버 뉴스 OfrdRIJt0G,2021-11-16,1,https://twitter.com/VYjxHebbWU95vMQ/status/1460367527909814273
심상정의 역대 행보를 봐선 신뢰하기 힘들고 정의당 지지자들도 안철수를 비토하고 그 우려는 정상적인데 양 당이 세력 차가 없고 정책연대 정돈 가능하지 않을까 가령 차금법 중기법 주고 과기 기업 정책은 받고 현재 꾹 힘은 주목할 경제 전반과 복지 여성정책이 없으니 그 부분 후퇴는 확실 ,2021-11-15,3,https://twitter.com/escrimeurk/status/1460178802810650626
 4PE198TDGZ 대체 심상정은 이런 소릴 왜 하는 걸까 경제적 부흥과 지역 특색이란 항목에서 이재명이 부산이 강남처럼 되게 하자는 건 당연히 경제적인 파트인데 1 심상정이 말귀를 못 알아먹었다 2 지방을 그냥 두 자는 뜻이다 3 말뜻을 왜곡해서라도 일단 이재명을 친다 ,2021-11-15,16,https://twitter.com/NyaNyaNyangC/status/1460172149184892932
글로벌 인재포럼 2021에서 만난 대선후보들 HC7ZottXfw 이재명 민주당 대선후보 윤석열 국민의 힘 대선후보 심상정 정의당 대선후보가 10일 광장동 그랜드 워커힐 서울에서 열린 한국경제신문이 주최한 글로벌 인재포럼 2021 행사에 참석했다 세 후보가 VIP 간담회에서 악수를 하고 있다 ,2021-11-15,0,https://twitter.com/ghrforum/status/1460074299813892097
심상정이 백신 사망 유가족 공청회를 국회에서 개최한 것 같던데 잘한 일이다 코로나로 자영업자들의 경제적 어려움은 배상하면서 목숨을 잃은 국민 케어는 더 중요한 일이다 단 심상정이 정부가 확진율 홍보에만 몰두하지 말고 하던데 정부가 현황을 알리는 걸 심사 꼬인 말로 표현하는 게 실망 ,2021-11-15,0,https://twitter.com/iamamanK/status/1460013386318565379
