tweet,date,retweets_count,link
어차피 이번 대선 패배가 확실해지니 모든 패배 책임을 이재명이 지라는 것이다 與 선대위 쇄신 이재명에 전권 위임 긴급 의총서 만장일치 추인 출처 아시아 경제 네이버 뉴스 ZdZO4QINPT,2021-11-22,0,https://twitter.com/simba4688/status/1462440265923260419
이재명 후보가 시행하는 지역화폐는 재벌 기업이 운영하는 업체에서 못 쓰고 중소상공인 서민의 자영업체에서만 쓸 수 있다 그래서 1의 개로 평생을 살아온 한국 경제를 운영하는 모피아들이 축소해 놓은 것이다 그래서 이재명이 대통령 돼야 99 국민이 살길이 생긴다,2021-11-21,0,https://twitter.com/sung4564/status/1462426389546602499
 댓글 펌 역대 후보들 중 주식장이야말로 경제에 꽃임에도 불구 투기꾼 취급하는 수준들이어서 한심스러웠었는대 금감원장부터 국민연금 수장까지 진심 일 좀 하는 사람 좀 임명해주시기 생중계 _개미들의 대통령은 누구 이재명 대선 후보 릴레이 토크 와이 스트리트 pWZB3WW61f,2021-11-21,0,https://twitter.com/madam999/status/1462399447229296644
 내년 30조 풀자 이재명 1인당 20만 원 대신 지역화폐 승부수 다음 뉴스 4nbijr9Em8 정말 끊임없이 쇼킹하려는 인간 탐욕을 버릴 생각을 안 하네 지역화폐가 전혀 지역 경제 도움 안 된다는 보고서 쓴 조세연구원 연구원 괴롭히더니 ,2021-11-21,12,https://twitter.com/koreaTIOT/status/1462376513085472768
우리 대통령님은 열심히 국민 위해 일하시고 목숨 지켜주시고 경제 지켜주시고 외교에서 국격 올려놓으시고 대통령의 자리에서 대통령의 권한으로 해주실 수 있는 건 다 해주시는데 왜 이러는 거야 이재명 닮은 사람들아 욕심만 탱천한 이재명 닮은 사람들아 너네 왜 그러니 왜 그렇게 살아,2021-11-21,1,https://twitter.com/tokicullen/status/1462371802210975746
기본소득 매점 쿠폰 충북 판동초등학교라고 이 학교 교장은 기본소득 개념을 알고 이런 짓을 하는 거야 매주 2000원을 무조건 매점 이용 조건으로 쿠폰을 지급한다는 거잖아 필요 없어도 무조건 매점 가서 써버리라는 쿠폰 이게 경제 교육이야 이게 기본소득이야 진짜 이재명 때문에 응 ,2021-11-21,2,https://twitter.com/zO4QKC8nQTyfA9A/status/1462359662167138313
 속보 민주 이재명에 선대위 쇄신 권한 위임 백의종군 심정 urDF95b5kB,2021-11-21,0,https://twitter.com/sedaily_com/status/1462352271195668483
 Jaemyung_Lee 경제는 장하준 교수 교육은 김누리 교수 영입하였으면 좋겠음 대한민국 공정하고 지속적인 발전 이루어지도록 이재명 승리 ,2021-11-21,0,https://twitter.com/ffaafafa82/status/1462347689622847494
이재명 문 퍼와 달리 주식 부동산 실물 경제 경험 많은 거 상당한 장점으로 보인다 문 퍼가 이상적 가치 표상이라면 이재명은 실무 형 느낌 알아갈수록 지지 확신 가지게 된다,2021-11-21,0,https://twitter.com/Sunshin17928449/status/1462328468201373696
경제학 전공하고 졸업한 동기 사이에선 이재명 실적보고 이재명을 포퓰리즘으로 모는 건 그냥 병신 취급당하는 게 사실인데 주요 언론 경제부 기자들이 경제 공부 하나도 안 하고 쓰는 건지 단어 뜻을 몰라서 쓰는 건지 프레임으로 모는 것을 보고 개돼지급 무뇌충이 많은 한국에 놀람 ,2021-11-21,0,https://twitter.com/jhannes37/status/1462299512144207876
하 이재명 진짜 다 포기했고 경제적 포퓰리즘이라도 제대로 해라 근데 2030 여성 투표 안 하면 질 건데 무슨 깡이지,2021-11-21,0,https://twitter.com/acelaten/status/1462287998645506050
억강부약 대동세상을 주장하는 이재명이 자신이 자본주의의 전도사인 것처럼 윤석열을 공격한다 이게 무슨 일 6hhKSjxN3i 이 후보는 대통령이 자본주의 시장경제의 핵인 자본시장을 모르면 대한민국 경제가 위기 시대 국제 경쟁에서 살아남을 수 없다 ,2021-11-21,4,https://twitter.com/4freekorea/status/1462287047918510083
이번 선거가 상당히 재미있을 듯하다 이재명과 윤석열 이 각각 삼 프로 tv에 출연하여 자신의 경제관을 논하고 밀떡 유튜브에 나와 국방을 논하며 긱블 이나 미 부엉이에 나와서 과학기술에 대한 담론을 하며 김우선에 나와 영상문화에 대한 이야기를 한다면 확실히 최순실은 없다,2021-11-21,0,https://twitter.com/eggiscomming/status/1462283326203465735
 윤석열이 경제 망친다는 글 공유한 이재명 자본시장 견해 밝혀야 다음 뉴스 rfYpaFmTOL,2021-11-21,0,https://twitter.com/fKGZ8HafZ12106x/status/1462281197552242692
이재명이 자본주의를 옹호하는 듯한 발언을 하고 윤석열에게 자본주의를 모른다고 공격한다 이거 기사가 잘못된 거 아닌가 okOD7sw1pd 이 후보는 대통령이 자본주의 시장경제의 핵인 자본시장을 모르면 대한민국 경제가 위기 시대 국제 경쟁에서 살아남을 수 없다 고 지적했다 ,2021-11-21,4,https://twitter.com/damn_commie/status/1462273930354438148
악마 같은 국진 윤석열에게 정권 넘길 거냐고 협박질 해대는데 몇 번을 말하냐 이재명과 그쪽 애들 까보니 너희들이 더하다고 이재명 180석으로 퇴임한 물통 고소 고발할까 봐 무섭다고 이재명 180석으로 경제 말아먹을까 봐 무섭다고 총선 진짜 큰일 났다,2021-11-21,0,https://twitter.com/keryunuman/status/1462271234478321669
 댓글 펌 역대 후보들 중 주식장이야말로 경제에 꽃임에도 불구 투기꾼 취급하는 수준들이어서 한심스러웠었는대 금감원장부터 국민연금 수장까지 진심 일 좀 하는 사람 좀 임명해주시기 생중계 _개미들의 대통령은 누구 이재명 대선 후보 릴레이 토크 와이 스트리트 pWZB3WW61f,2021-11-21,0,https://twitter.com/madam999/status/1462268733326385157
이재명 인터넷 댓글 가져와 윤석열 자본시장 모른다 다음 뉴스 wo8yHq1Ppg 李 윤석열이 경제 망칠 건 주린이도 안다 댓글 가져와 윤 후보가 대통령 되면 주식을 전부 팔아야 하나 대통령이 자본시장 모르면 대한민국 살아남을 수 없다 너 님은 아냐고 xx 수법이나 알지,2021-11-21,2,https://twitter.com/bearsjy/status/1462266943956680708
 lt 백문 일견 13 gt 어니스트 모니즈 전 에너지 장관 바이든 대통령 인프라 예산 정부 차원 첫 첨단 소형 원자로 지원 미국 내 수소 경제허브 만든다 이재명 후보 새로운 에너지 포트폴리오 고민해야 FXi4iWvISn 에너지 삼국지에서 이재명 후보는 포트폴리오 구성에 관심을 가져야 한다 GhcPtI0iRZ,2021-11-21,20,https://twitter.com/Park_Youngsun/status/1462266227787644936
이재명 통일 지향하기엔 이미 너무 늦어 실리적 접근해야 61pOTWy0Ue 학계 사실상의 통일 용어 이야기 그 점이 나아 북한에 투자하면 경제적 기회 열려,2021-11-21,0,https://twitter.com/zerostar222/status/1462258811817713665
이재명 후보께 이번 선대위는 물론 젊고 참신한 인재도 필요합니다만 경제 행정 국세 외교 언론 종교 사학 군 국정원 경찰 검찰 사법 변호사 등 외부의 전문 최배근 교수 같은 개혁 전문인사분들 총망라한 대선 캠프가 어떨지 부탁을 드려 봅니다 7MXOLmXbql,2021-11-21,0,https://twitter.com/kmfresh19/status/1462252709055135744
 ssaribi lee_tanhi eduhimang esangmin 이재명 후보께 이번 선대위는 물론 젊고 참신한 인재도 필요합니다만 경제 행정 국세 외교 언론 종교 사학 군 국정원 경찰 검찰 사법 변호사 등 외부의 전문 최배근 교수 같은 전문인사분들 총망라한 대선 캠프가 어떨지 부탁을 드려 봅니다 YiVLhtZ3ff,2021-11-21,0,https://twitter.com/kmfresh19/status/1462252012091830277
 Jaemyung_Lee kimyong72790925 lovelylawyerjj 이재명 후보께 이번 선대위는 물론 젊고 참신한 인재도 필요합니다만 경제 행정 국세 외교 언론 종교 사학 군 국정원 경찰 검찰 사법 변호사 등 외부의 전문 최배근 교수 같은 전문인사분들 총망라한 대선 캠프가 어떨지 부탁을 드려 봅니다 vhSi1ZF1kr,2021-11-21,0,https://twitter.com/kmfresh19/status/1462251338775990276
 newsvop 항일 대한 독립 건국 임시정부 배격 점령군 下 친일 광복이라 정부 민족분열 통일 한미일 滅 안보 체제 보장 경제 윈윈 남북 인류 한 북미 生 자주 부국강병 예언 이재명은 필승 빵상님 0 ,2021-11-21,0,https://twitter.com/Biryong_kr/status/1462251290575073285
 Humanitas555 항일 대한 독립 건국 임시정부 배격 점령군 下 친일 광복이라 정부 민족분열 통일 한미일 滅 안보 체제 보장 경제 윈윈 남북 인류 한 북미 生 자주 부국강병 예언 이재명은 천시 빵상님 0 ,2021-11-21,0,https://twitter.com/Biryong_kr/status/1462249894240944131
나는 이상이 씨가 단순히 학자로서 경제 관점이 달라서 디스 하는 줄 알았는데 그게 아니라 아예 똥파리 시네 잘못된 정보를 어디서 듣고 와서 이재명이 적폐니까 도려내야 한다고 헛소리 곽상도 하나은행 커넥션은 알고 있고 어휴 이 사람도 진중권과 네 MNgSJZigKY,2021-11-21,0,https://twitter.com/INNERCABINET/status/1462248467942686725
 OhmyNews_Korea ngo8518 항일 대한 독립 건국 임시정부 배격 점령군 下 친일 광복이라 정부 민족분열 통일 한미일 滅 안보 체제 보장 경제 윈윈 남북 인류 한 북미 生 자주 부국강병 예언 이재명은 천시 빵상님 0 ,2021-11-21,0,https://twitter.com/Biryong_kr/status/1462247596446027779
이재명 후보 외국에서 한국에 돈 빌려 줄 때 이자를 확 올리고 이미 빌려 준 돈에 대해서는 이자를 올린다고 말했다 경제적인 파탄이라도 난 듯한 인상이 짙은데 요즘 경제 사정이 이렇듯 엉망이라고 보는가 대통령을 하고자 하는가 나라 망하라고 선동을 하는가 ,2021-11-21,0,https://twitter.com/justality/status/1462246879580753920
 Jaemyung_Lee 항일 대한 독립 건국 임시정부 배격 점령군 下 친일 광복이라 정부 민족분열 통일 한미일 滅 안보 체제 보장 경제 윈윈 남북 인류 한 북미 生 자주 부국강병 예언 이재명은 필승 빵상님 0 ,2021-11-21,0,https://twitter.com/Biryong_kr/status/1462246224325591040
 Jaemyung_Lee lt 재명 찬가 gt 사랑합니다 이재명 후보님 사실 오랫동안 입으로만 이야기하는 부도덕한 정치인들이 경제와 사회를 망친다 여겼습니다 선거에도 참여하지 않았습니다 이재명 후보님만은 재난상황에도 명확하게 행동으로 보여주시니 아주 감사합니다 웃는 일 많아지시면 좋겠습니다,2021-11-21,2,https://twitter.com/hyeyun2321/status/1462245517153300484
 지난 문재인 정부 5년을 생각해보라 한국의 경제 정치 군사 보건위기를 심화하였다 이재명 후보는 문재인 정부와 질적으로 다르지 않다 문재인 정부 집권기보다 더한 타락을 막아야 한다 당신이 진정한 좌파라면 정권교체를 위해 윤석열 후보 지지를 감수해야 하는 이유다 ,2021-11-21,0,https://twitter.com/vcsene/status/1462245277390159874
이러한 선순환을 이어받을 수 있는 것은 윤 십 원 amp 줄리 yuji는 아닙니다 우리 더 민주 와 이재명이 개울과 시내 강과 바다 가 되어 할 수 있습니다 이재명은 합니다 서울경제 참조 ,2021-11-21,0,https://twitter.com/OSqYoJb6WKd8JY1/status/1462236033311920133
주식을 안 하는 사람들 입장에서야 이재명 주식 잘했던 게 뭐 그리 대단하다고라고 생각할지 모르지만 주식 좀 오래 한 사람이라면 경제에 대한 이해가 뛰어나구나 하고 감탄할 부분 도이치모터스 주가조작했던 후보 쪽이 사실로 밝혀지면 주식시장 공감의 크기가 극과 극일 듯하다,2021-11-21,12,https://twitter.com/meta2071/status/1462235880467283968
